id,image,label,label_cn,source_collage_id,source_image,source_split,subclass,prompt_group,cell_id,row,col,source_object_id,source_bbox_xyxy,status_pred,mark_state,severity,reason_code,original_single_crop
001547,images/unknown/001547_unknown_collage_00371_0_1_00371_01_IMG_20260109_142810__marker_missing_unknown__unknown_core_full100_joint_002.jpg,unknown,无标记线,collage_00371,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142810__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_1,0,1,joint_002,"[474, 473, 544, 543]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00371_01_IMG_20260109_142810__marker_missing_unknown__unknown_core_full100_joint_002.jpg
001548,images/unknown/001548_unknown_collage_00371_0_2_00371_02_IMG_20260109_142810__marker_missing_unknown__unknown_core_full100_joint_003.jpg,unknown,无标记线,collage_00371,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142810__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_2,0,2,joint_003,"[626, 346, 779, 481]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00371_02_IMG_20260109_142810__marker_missing_unknown__unknown_core_full100_joint_003.jpg
001549,images/unknown/001549_unknown_collage_00371_1_0_00371_03_IMG_20260109_142810__marker_missing_unknown__unknown_core_full100_joint_004.jpg,unknown,无标记线,collage_00371,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142810__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_0,1,0,joint_004,"[731, 467, 894, 602]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00371_03_IMG_20260109_142810__marker_missing_unknown__unknown_core_full100_joint_004.jpg
001550,images/unknown/001550_unknown_collage_00371_1_1_00371_04_IMG_20260109_142810__marker_missing_unknown__unknown_core_full100_joint_005.jpg,unknown,无标记线,collage_00371,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142810__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_1,1,1,joint_005,"[482, 524, 630, 638]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00371_04_IMG_20260109_142810__marker_missing_unknown__unknown_core_full100_joint_005.jpg
001551,images/normal/001551_normal_collage_00372_0_0_00372_00_IMG_20260109_142819_joint_001.jpg,normal,不松动,collage_00372,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142819.jpg,normal,,generic,0_0,0,0,joint_001,"[1332, 373, 1546, 577]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00372_00_IMG_20260109_142819_joint_001.jpg
001552,images/unknown/001552_unknown_collage_00373_0_0_00373_00_IMG_20260109_142819__marker_missing_unknown__unknown_core_full100_joint_001.jpg,unknown,无标记线,collage_00373,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142819__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_0,0,0,joint_001,"[447, 124, 519, 192]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00373_00_IMG_20260109_142819__marker_missing_unknown__unknown_core_full100_joint_001.jpg
001553,images/loose/001553_loose_collage_00374_0_0_00374_00_IMG_20260109_142830_joint_001.jpg,loose,松动,collage_00374,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142830.jpg,normal,,generic,0_0,0,0,joint_001,"[279, 1488, 449, 1657]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/generic/00374_00_IMG_20260109_142830_joint_001.jpg
001554,images/loose/001554_loose_collage_00374_0_1_00374_01_IMG_20260109_142830_joint_002.jpg,loose,松动,collage_00374,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142830.jpg,normal,,generic,0_1,0,1,joint_002,"[311, 1759, 514, 1962]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/generic/00374_01_IMG_20260109_142830_joint_002.jpg
001555,images/normal/001555_normal_collage_00374_0_2_00374_02_IMG_20260109_142830_joint_003.jpg,normal,不松动,collage_00374,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142830.jpg,normal,,generic,0_2,0,2,joint_003,"[951, 1138, 1073, 1307]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00374_02_IMG_20260109_142830_joint_003.jpg
001556,images/normal/001556_normal_collage_00374_1_0_00374_03_IMG_20260109_142830_joint_004.jpg,normal,不松动,collage_00374,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142830.jpg,normal,,generic,1_0,1,0,joint_004,"[1173, 1130, 1302, 1312]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00374_03_IMG_20260109_142830_joint_004.jpg
001557,images/normal/001557_normal_collage_00374_1_1_00374_04_IMG_20260109_142830_joint_005.jpg,normal,不松动,collage_00374,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142830.jpg,normal,,generic,1_1,1,1,joint_005,"[1474, 1138, 1594, 1305]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00374_04_IMG_20260109_142830_joint_005.jpg
001558,images/normal/001558_normal_collage_00374_1_2_00374_05_IMG_20260109_142830_joint_006.jpg,normal,不松动,collage_00374,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142830.jpg,normal,,generic,1_2,1,2,joint_006,"[1721, 1125, 1839, 1308]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00374_05_IMG_20260109_142830_joint_006.jpg
001559,images/normal/001559_normal_collage_00374_2_0_00374_06_IMG_20260109_142830_joint_007.jpg,normal,不松动,collage_00374,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142830.jpg,normal,,generic,2_0,2,0,joint_007,"[2103, 1117, 2254, 1271]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00374_06_IMG_20260109_142830_joint_007.jpg
001560,images/normal/001560_normal_collage_00374_2_1_00374_07_IMG_20260109_142830_joint_008.jpg,normal,不松动,collage_00374,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142830.jpg,normal,,generic,2_1,2,1,joint_008,"[2311, 1103, 2451, 1267]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00374_07_IMG_20260109_142830_joint_008.jpg
001561,images/unknown/001561_unknown_collage_00375_0_0_00375_00_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_001.jpg,unknown,无标记线,collage_00375,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142830__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_0,0,0,joint_001,"[94, 496, 151, 552]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00375_00_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_001.jpg
001562,images/unknown/001562_unknown_collage_00375_0_1_00375_01_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_002.jpg,unknown,无标记线,collage_00375,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142830__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_1,0,1,joint_002,"[104, 586, 173, 654]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00375_01_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_002.jpg
001563,images/unknown/001563_unknown_collage_00375_0_2_00375_02_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_003.jpg,unknown,无标记线,collage_00375,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142830__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_2,0,2,joint_003,"[319, 379, 360, 436]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00375_02_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_003.jpg
001564,images/unknown/001564_unknown_collage_00375_1_0_00375_03_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_004.jpg,unknown,无标记线,collage_00375,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142830__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_0,1,0,joint_004,"[394, 377, 437, 437]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00375_03_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_004.jpg
001565,images/unknown/001565_unknown_collage_00375_1_1_00375_04_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_005.jpg,unknown,无标记线,collage_00375,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142830__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_1,1,1,joint_005,"[495, 379, 535, 435]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00375_04_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_005.jpg
001566,images/unknown/001566_unknown_collage_00375_1_2_00375_05_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_006.jpg,unknown,无标记线,collage_00375,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142830__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_2,1,2,joint_006,"[578, 375, 618, 436]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00375_05_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_006.jpg
001567,images/unknown/001567_unknown_collage_00375_2_0_00375_06_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_007.jpg,unknown,无标记线,collage_00375,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142830__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,2_0,2,0,joint_007,"[706, 372, 757, 424]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00375_06_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_007.jpg
001568,images/unknown/001568_unknown_collage_00375_2_1_00375_07_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_008.jpg,unknown,无标记线,collage_00375,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142830__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,2_1,2,1,joint_008,"[776, 368, 823, 422]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00375_07_IMG_20260109_142830__marker_missing_unknown__unknown_core_full100_joint_008.jpg
001569,images/normal/001569_normal_collage_00376_0_0_00376_00_IMG_20260109_142838_joint_001.jpg,normal,不松动,collage_00376,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142838.jpg,normal,,generic,0_0,0,0,joint_001,"[1752, 131, 2115, 472]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00376_00_IMG_20260109_142838_joint_001.jpg
001570,images/normal/001570_normal_collage_00376_0_1_00376_01_IMG_20260109_142838_joint_002.jpg,normal,不松动,collage_00376,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142838.jpg,normal,,generic,0_1,0,1,joint_002,"[3558, 197, 3892, 597]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00376_01_IMG_20260109_142838_joint_002.jpg
001571,images/loose/001571_loose_collage_00376_1_0_00376_02_IMG_20260109_142838_joint_003.jpg,loose,松动,collage_00376,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142838.jpg,normal,,generic,1_0,1,0,joint_003,"[2509, 1571, 2797, 1839]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/generic/00376_02_IMG_20260109_142838_joint_003.jpg
001572,images/normal/001572_normal_collage_00376_1_1_00376_03_IMG_20260109_142838_joint_004.jpg,normal,不松动,collage_00376,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142838.jpg,normal,,generic,1_1,1,1,joint_004,"[1672, 1699, 2021, 2075]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00376_03_IMG_20260109_142838_joint_004.jpg
001573,images/unknown/001573_unknown_collage_00377_0_0_00377_00_IMG_20260109_142838__marker_missing_unknown__unknown_core_full100_joint_001.jpg,unknown,无标记线,collage_00377,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142838__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_0,0,0,joint_001,"[589, 44, 711, 157]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00377_00_IMG_20260109_142838__marker_missing_unknown__unknown_core_full100_joint_001.jpg
001574,images/unknown/001574_unknown_collage_00377_0_1_00377_01_IMG_20260109_142838__marker_missing_unknown__unknown_core_full100_joint_002.jpg,unknown,无标记线,collage_00377,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142838__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_1,0,1,joint_002,"[1195, 66, 1307, 199]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00377_01_IMG_20260109_142838__marker_missing_unknown__unknown_core_full100_joint_002.jpg
001575,images/unknown/001575_unknown_collage_00377_1_0_00377_02_IMG_20260109_142838__marker_missing_unknown__unknown_core_full100_joint_003.jpg,unknown,无标记线,collage_00377,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142838__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_0,1,0,joint_003,"[843, 524, 940, 613]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00377_02_IMG_20260109_142838__marker_missing_unknown__unknown_core_full100_joint_003.jpg
001576,images/unknown/001576_unknown_collage_00377_1_1_00377_03_IMG_20260109_142838__marker_missing_unknown__unknown_core_full100_joint_004.jpg,unknown,无标记线,collage_00377,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142838__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,1_1,1,1,joint_004,"[562, 566, 679, 692]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00377_03_IMG_20260109_142838__marker_missing_unknown__unknown_core_full100_joint_004.jpg
001577,images/normal/001577_normal_collage_00378_0_0_00378_00_IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01_joint_001.jpg,normal,不松动,collage_00378,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/radial_flange_bolt/IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01.jpg,loose,radial_flange_bolt,single_interface,0_0,0,0,joint_001,"[1752, 131, 2115, 472]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/radial_flange_bolt/00378_00_IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01_joint_001.jpg
001578,images/normal/001578_normal_collage_00378_0_1_00378_01_IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01_joint_002.jpg,normal,不松动,collage_00378,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/radial_flange_bolt/IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01.jpg,loose,radial_flange_bolt,single_interface,0_1,0,1,joint_002,"[3558, 197, 3892, 597]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/radial_flange_bolt/00378_01_IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01_joint_002.jpg
001579,images/loose/001579_loose_collage_00378_1_0_00378_02_IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01_joint_003.jpg,loose,松动,collage_00378,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/radial_flange_bolt/IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01.jpg,loose,radial_flange_bolt,single_interface,1_0,1,0,joint_003,"[2509, 1571, 2797, 1839]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/radial_flange_bolt/00378_02_IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01_joint_003.jpg
001580,images/loose/001580_loose_collage_00378_1_1_00378_03_IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01_joint_004.jpg,loose,松动,collage_00378,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/radial_flange_bolt/IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01.jpg,loose,radial_flange_bolt,single_interface,1_1,1,1,joint_004,"[1672, 1699, 2021, 2075]",loose,obvious_offset,obvious,obvious_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/radial_flange_bolt/00378_03_IMG_20260109_142838__loose__rfb__bbox_crop_reviewed_v2__v01_joint_004.jpg
001581,images/normal/001581_normal_collage_00379_0_0_00379_00_IMG_20260109_142840_joint_001.jpg,normal,不松动,collage_00379,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142840.jpg,normal,,generic,0_0,0,0,joint_001,"[1614, 1060, 1901, 1433]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00379_00_IMG_20260109_142840_joint_001.jpg
001582,images/normal/001582_normal_collage_00379_0_1_00379_01_IMG_20260109_142840_joint_002.jpg,normal,不松动,collage_00379,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142840.jpg,normal,,generic,0_1,0,1,joint_002,"[1693, 1651, 1898, 1930]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00379_01_IMG_20260109_142840_joint_002.jpg
001583,images/normal/001583_normal_collage_00379_0_2_00379_02_IMG_20260109_142840_joint_003.jpg,normal,不松动,collage_00379,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142840.jpg,normal,,generic,0_2,0,2,joint_003,"[2297, 473, 2516, 741]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00379_02_IMG_20260109_142840_joint_003.jpg
001584,images/normal/001584_normal_collage_00379_1_0_00379_03_IMG_20260109_142840_joint_004.jpg,normal,不松动,collage_00379,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142840.jpg,normal,,generic,1_0,1,0,joint_004,"[1650, 1482, 1920, 1646]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00379_03_IMG_20260109_142840_joint_004.jpg
001585,images/normal/001585_normal_collage_00379_1_1_00379_04_IMG_20260109_142840_joint_005.jpg,normal,不松动,collage_00379,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142840.jpg,normal,,generic,1_1,1,1,joint_005,"[3198, 1958, 3566, 2182]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00379_04_IMG_20260109_142840_joint_005.jpg
001586,images/unknown/001586_unknown_collage_00380_0_0_00380_00_IMG_20260109_142840__marker_missing_unknown__unknown_core_full100_joint_001.jpg,unknown,无标记线,collage_00380,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142840__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_0,0,0,joint_001,"[542, 353, 639, 478]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00380_00_IMG_20260109_142840__marker_missing_unknown__unknown_core_full100_joint_001.jpg
001587,images/unknown/001587_unknown_collage_00380_0_1_00380_01_IMG_20260109_142840__marker_missing_unknown__unknown_core_full100_joint_002.jpg,unknown,无标记线,collage_00380,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142840__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_1,0,1,joint_002,"[569, 550, 638, 643]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00380_01_IMG_20260109_142840__marker_missing_unknown__unknown_core_full100_joint_002.jpg
001588,images/unknown/001588_unknown_collage_00380_0_2_00380_02_IMG_20260109_142840__marker_missing_unknown__unknown_core_full100_joint_003.jpg,unknown,无标记线,collage_00380,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_unknown/IMG_20260109_142840__marker_missing_unknown__unknown_core_full100.png,unknown,unknown_core,rule_based_unknown,0_2,0,2,joint_003,"[772, 158, 845, 247]",unknown,missing,unknown,missing,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/unknown/unknown_core/00380_02_IMG_20260109_142840__marker_missing_unknown__unknown_core_full100_joint_003.jpg
